l4at56um-in-pool1pts-25deg-250rpm20/11/202215:03:19	
Time (seconds)	Raw Heat Rate (uJ / s)
20764	-92,02113687
20765	-92,02102961
20766	-92,02090582
20767	-92,02069584
20768	-92,02031605
20769	-92,01970233
20770	-92,01877875
20771	-92,01757529
20772	-92,01623265
20773	-92,0148137
20774	-92,01343908
20775	-92,01221885
20776	-92,01104293
20777	-92,00982622
20778	-92,00848779
20779	-92,00696795
20780	-92,0053092
20781	-92,00350876
20782	-92,00156256
20783	-91,99959666
20784	-91,99774208
20785	-91,99607005
20786	-91,99454469
20787	-91,99307834
20788	-91,99161684
20789	-91,99002471
20790	-91,98814236
20791	-91,98606187
20792	-91,98388479
20793	-91,98166303
20794	-91,97944182
20795	-91,97715822
20796	-91,97479457
20797	-91,97243346
20798	-91,970014
20799	-91,967445
20800	-91,96464283
20801	-91,96154531
20802	-91,95817395
20803	-91,95453167
20804	-91,95075672
20805	-91,94704959
20806	-91,94343076
20807	-91,93986762
20808	-91,93635115
20809	-91,93284104
20810	-91,92930359
20811	-91,92578414
20812	-91,92225885
20813	-91,91871638
20814	-91,91520115
20815	-91,91178435
20816	-91,90847579
20817	-91,90525305
20818	-91,9021623
20819	-91,89913724
20820	-91,89607888
20821	-91,89292359
20822	-91,88972291
20823	-91,88648574
20824	-91,8833081
20825	-91,88035143
20826	-91,87759082
20827	-91,87498387
20828	-91,87258399
20829	-91,87042125
20830	-91,86846355
20831	-91,86675025
20832	-91,8652697
20833	-91,86405133
20834	-91,86316987
20835	-91,86258899
20836	-91,86226101
20837	-91,86212573
20838	-91,86220536
20839	-91,86251316
20840	-91,86305399
20841	-91,86398822
20842	-91,8653897
20843	-91,86713906
20844	-91,86923686
20845	-91,87171281
20846	-91,8745283
20847	-91,87768768
20848	-91,8811671
20849	-91,88493371
20850	-91,88894942
20851	-91,89320185
20852	-91,89770288
20853	-91,90247923
20854	-91,90760963
20855	-91,91305817
20856	-91,91863759
20857	-91,9243709
20858	-91,93033315
20859	-91,93637223
20860	-91,94243695
20861	-91,94853182
20862	-91,95460802
20863	-91,96069365
20864	-91,96672903
20865	-91,9727106
20866	-91,97869
20867	-91,98460477
20868	-91,99039929
20869	-91,99592069
20870	-92,00105729
20871	-92,00577893
20872	-92,00993278
20873	-92,01347547
20874	-92,01657592
20875	-92,01928111
20876	-92,0215705
20877	-92,02348725
20878	-92,02502875
20879	-92,02617932
20880	-92,02693744
20881	-92,02731499
20882	-92,02742069
20883	-92,02732426
20884	-92,02708935
20885	-92,02674952
20886	-92,0262911
20887	-92,02572627
20888	-92,02513264
20889	-92,02445845
20890	-92,02369008
20891	-92,02290243
20892	-92,02211749
20893	-92,02126002
20894	-92,0202639
20895	-92,01914721
20896	-92,01792173
20897	-92,01654518
20898	-92,01497876
20899	-92,01319264
20900	-92,01123221
20901	-92,00921402
20902	-92,00720395
20903	-92,00521381
20904	-92,00331301
20905	-92,00156277
20906	-91,99995605
20907	-91,99845027
20908	-91,99707692
20909	-91,99598972
20910	-91,9952801
20911	-91,99490386
20912	-91,99480837
20913	-91,99496886
20914	-91,99535193
20915	-91,99597595
20916	-91,99684711
20917	-91,99793472
20918	-91,99919572
20919	-92,00055235
20920	-92,00191407
20921	-92,00327396
20922	-92,00463959
20923	-92,00596488
20924	-92,00724554
20925	-92,0084758
20926	-92,00965817
20927	-92,01081525
20928	-92,01195919
20929	-92,01311729
20930	-92,01427869
20931	-92,01538456
20932	-92,01637016
20933	-92,01713381
20934	-92,01761355
20935	-92,01780971
20936	-92,01775702
20937	-92,01750092
20938	-92,01709195
20939	-92,01655678
20940	-92,01595434
20941	-92,01538308
20942	-92,0148454
20943	-92,01432529
20944	-92,0138604
20945	-92,01341151
20946	-92,01297375
20947	-92,0126096
20948	-92,01237704
20949	-92,0123172
20950	-92,01244121
20951	-92,01273668
20952	-92,01314201
20953	-92,01361281
20954	-92,01412652
20955	-92,01464158
20956	-92,01514523
20957	-92,01575808
20958	-92,01650525
20959	-92,01731533
20960	-92,01813389
20961	-92,01885323
20962	-92,01936921
20963	-92,0197327
20964	-92,02003108
20965	-92,02031474
20966	-92,02055372
20967	-92,02082055
20968	-92,02121301
20969	-92,02168572
20970	-92,02212639
20971	-92,02248889
20972	-92,0226162
20973	-92,02241063
20974	-92,02186335
20975	-92,0210073
20976	-92,01995625
20977	-92,01889679
20978	-92,01784432
20979	-92,01679738
20980	-92,01580055
20981	-92,01482631
20982	-92,01376873
20983	-92,0124967
20984	-92,01099569
20985	-92,00930039
20986	-92,00737926
20987	-92,00534232
20988	-92,00332413
20989	-92,00138169
20990	-91,99957679
20991	-91,997989
20992	-91,99654407
20993	-91,99520447
20994	-91,99390604
20995	-91,99250408
20996	-91,99094026
20997	-91,98926768
20998	-91,98758676
20999	-91,98598385
21000	-91,98452723
21001	-91,98330081
21002	-91,98228356
21003	-91,98138877
21004	-91,98055236
21005	-91,97969542
21006	-91,97871297
21007	-91,97761875
21008	-91,97638892
21009	-91,97500392
21010	-91,9734953
21011	-91,97189707
21012	-91,97030308
21013	-91,96880068
21014	-91,96750434
21015	-91,96658767
21016	-91,96616041
21017	-91,96618522
21018	-91,96666017
21019	-91,96755057
21020	-91,96879714
21021	-91,97042354
21022	-91,97240436
21023	-91,97474014
21024	-91,97756082
21025	-91,98098325
21026	-91,98506793
21027	-91,98977891
21028	-91,99493883
21029	-92,0002576
21030	-92,00549635
21031	-92,01055173
21032	-92,01550379
21033	-92,02035117
21034	-92,02516861
21035	-92,03007119
21036	-92,03503534
21037	-92,04003539
21038	-92,04507212
21039	-92,05000576
21040	-92,05480271
21041	-92,05944964
21042	-92,06389458
21043	-92,06828386
21044	-92,07271155
21045	-92,07716771
21046	-92,08156596
21047	-92,08584377
21048	-92,09006592
21049	-92,09416547
21050	-92,09813334
21051	-92,10200596
21052	-92,10575408
21053	-92,10937309
21054	-92,11293015
21055	-92,11632064
21056	-92,11947414
21057	-92,12238964
21058	-92,12501756
21059	-92,12729297
21060	-92,12912325
21061	-92,13050853
21062	-92,13144025
21063	-92,13185562
21064	-92,13178259
21065	-92,13130787
21066	-92,13053221
21067	-92,12950615
21068	-92,12820611
21069	-92,12654711
21070	-92,12459436
21071	-92,12246238
21072	-92,1201551
21073	-92,11767459
21074	-92,11509643
21075	-92,1125111
21076	-92,10997283
21077	-92,10746897
21078	-92,10502978
21079	-92,1027195
21080	-92,10047985
21081	-92,09825384
21082	-92,09606218
21083	-92,09389186
21084	-92,09172173
21085	-92,08958381
21086	-92,08749772
21087	-92,0855066
21088	-92,08362186
21089	-92,08185798
21090	-92,08023388
21091	-92,07866446
21092	-92,07715941
21093	-92,07576609
21094	-92,07445225
21095	-92,07315125
21096	-92,071854
21097	-92,07058877
21098	-92,06942526
21099	-92,06852559
21100	-92,0678791
21101	-92,06734343
21102	-92,06680848
21103	-92,06622639
21104	-92,06560663
21105	-92,06495353
21106	-92,06427931
21107	-92,06359079
21108	-92,06283694
21109	-92,06204419
21110	-92,06129112
21111	-92,06059556
21112	-92,05995193
21113	-92,05933877
21114	-92,05862318
21115	-92,05769632
21116	-92,0566126
21117	-92,05546454
21118	-92,05430881
21119	-92,053183
21120	-92,05209173
21121	-92,05107889
21122	-92,05019119
21123	-92,04944765
21124	-92,04876151
21125	-92,04804213
21126	-92,04725988
21127	-92,0464225
21128	-92,04554489
21129	-92,04463717
21130	-92,04373897
21131	-92,04289208
21132	-92,04206042
21133	-92,04116875
21134	-92,04018794
21135	-92,03916675
21136	-92,03817274
21137	-92,03718679
21138	-92,03619307
21139	-92,03524504
21140	-92,03439363
21141	-92,03355407
21142	-92,03266087
21143	-92,03169202
21144	-92,03064479
21145	-92,02953713
21146	-92,0283118
21147	-92,02700893
21148	-92,02571249
21149	-92,0243857
21150	-92,02293575
21151	-92,02125647
21152	-92,01935643
21153	-92,01728654
21154	-92,01505168
21155	-92,0126328
21156	-92,01012899
21157	-92,00762588
21158	-92,00509933
21159	-92,00256123
21160	-92,00001923
21161	-91,99746868
21162	-91,99488585
21163	-91,99225729
21164	-91,98958917
21165	-91,98699178
21166	-91,98458517
21167	-91,98234961
21168	-91,98024471
21169	-91,97826083
21170	-91,9764
21171	-91,97460437
21172	-91,97283278
21173	-91,97119426
21174	-91,96974798
21175	-91,96851344
21176	-91,96752902
21177	-91,96675014
21178	-91,96609271
21179	-91,96551919
21180	-91,96499752
21181	-91,96444866
21182	-91,9639244
21183	-91,96345962
21184	-91,96306848
21185	-91,96275922
21186	-91,96255771
21187	-91,96247912
21188	-91,96249219
21189	-91,96256014
21190	-91,96270556
21191	-91,96290035
21192	-91,96313909
21193	-91,96336538
21194	-91,96348419
21195	-91,96346683
21196	-91,96338145
21197	-91,96316398
21198	-91,9627711
21199	-91,96221945
21200	-91,96151941
21201	-91,96068888
21202	-91,959646
21203	-91,95834153
21204	-91,95680785
21205	-91,95503133
21206	-91,95301679
21207	-91,95076059
21208	-91,94831499
21209	-91,94577115
21210	-91,94312585
21211	-91,94033987
21212	-91,93742943
21213	-91,93446356
21214	-91,93148086
21215	-91,92854977
21216	-91,92572299
21217	-91,92308846
21218	-91,92064597
21219	-91,91833268
21220	-91,91610418
21221	-91,9139697
21222	-91,91196539
21223	-91,91021244
21224	-91,90882525
21225	-91,90777958
21226	-91,90707298
21227	-91,90674004
21228	-91,90676756
21229	-91,90714304
21230	-91,90775995
21231	-91,90845978
21232	-91,90920815
21233	-91,91007467
21234	-91,91108967
21235	-91,91229081
21236	-91,91372324
21237	-91,91544643
21238	-91,91746137
21239	-91,91974365
21240	-91,92230132
21241	-91,92506756
21242	-91,92802502
21243	-91,93118626
21244	-91,93453329
21245	-91,9381576
21246	-91,9421745
21247	-91,94645213
21248	-91,95077746
21249	-91,95513791
21250	-91,95958865
21251	-91,96416806
21252	-91,96884912
21253	-91,97352257
21254	-91,97813401
21255	-91,98261417
21256	-91,98686251
21257	-91,99080531
21258	-91,99451377
21259	-91,99812723
21260	-92,00166026
21261	-92,00497014
21262	-92,00803168
21263	-92,0108612
21264	-92,01340064
21265	-92,0156301
21266	-92,01751533
21267	-92,01902892
21268	-92,02023154
21269	-92,02113113
21270	-92,02173447
21271	-92,02213884
21272	-92,02240572
21273	-92,02240619
21274	-92,02198939
21275	-92,02113413
21276	-92,02000311
21277	-92,01878794
21278	-92,01767353
21279	-92,01669456
21280	-92,01577444
21281	-92,01483867
21282	-92,01382541
21283	-92,0126447
21284	-92,01131576
21285	-92,00995356
21286	-92,00856931
21287	-92,00714591
21288	-92,00569194
21289	-92,00419943
21290	-92,0026812
21291	-92,00111502
21292	-91,99946131
21293	-91,99770493
21294	-91,99587943
21295	-91,99407398
21296	-91,99237121
21297	-91,99077274
21298	-91,98928735
21299	-91,98784848
21300	-91,98641204
21301	-91,98500434
21302	-91,98355
21303	-91,98203482
21304	-91,98042196
21305	-91,97861951
21306	-91,97662805
21307	-91,97446303
21308	-91,97209862
21309	-91,96959388
21310	-91,96700446
21311	-91,96431173
21312	-91,96153724
21313	-91,95863802
21314	-91,95561045
21315	-91,95242054
21316	-91,94905652
21317	-91,945651
21318	-91,94225399
21319	-91,93892813
21320	-91,93579435
21321	-91,93287879
21322	-91,93007278
21323	-91,92723829
21324	-91,92434183
21325	-91,92139137
21326	-91,91840218
21327	-91,91528868
21328	-91,91193623
21329	-91,90823932
21330	-91,90435799
21331	-91,90054585
21332	-91,89698766
21333	-91,89378556
21334	-91,89093041
21335	-91,88831467
21336	-91,88580101
21337	-91,88346316
21338	-91,88144829
21339	-91,87975363
21340	-91,87828789
21341	-91,8770163
21342	-91,87607232
21343	-91,87568388
21344	-91,87598186
21345	-91,8768035
21346	-91,87789
21347	-91,87897951
21348	-91,87991986
21349	-91,8807297
21350	-91,88149376
21351	-91,88237739
21352	-91,88344393
21353	-91,88465603
21354	-91,88596308
21355	-91,88734993
21356	-91,8887622
21357	-91,89007504
21358	-91,89118161
21359	-91,89205905
21360	-91,8927595
21361	-91,89331239
21362	-91,89378926
21363	-91,89423116
21364	-91,89458654
21365	-91,89478027
21366	-91,89480109
21367	-91,89471312
21368	-91,89466552
21369	-91,89471939
21370	-91,89484652
21371	-91,89510454
21372	-91,89555229
21373	-91,89619199
21374	-91,89703263
21375	-91,89806066
21376	-91,89925963
21377	-91,90056651
21378	-91,90196589
21379	-91,90354019
21380	-91,90533718
21381	-91,9072944
21382	-91,90932526
21383	-91,91132091
21384	-91,91330903
21385	-91,91526299
21386	-91,91709035
21387	-91,91884072
21388	-91,9205706
21389	-91,92229402
21390	-91,92403599
21391	-91,92581532
21392	-91,92768225
21393	-91,9296377
21394	-91,93155578
21395	-91,93335597
21396	-91,93501267
21397	-91,93649952
21398	-91,93786907
21399	-91,93926583
21400	-91,94082897
21401	-91,94246688
21402	-91,94396259
21403	-91,94512668
21404	-91,94586269
21405	-91,94626151
21406	-91,94643333
21407	-91,94646112
21408	-91,94644446
21409	-91,94644183
21410	-91,94645866
21411	-91,94646606
21412	-91,94649084
21413	-91,94647085
21414	-91,94621041
21415	-91,94557215
21416	-91,94466676
21417	-91,94363448
21418	-91,94268407
21419	-91,94206362
21420	-91,9417888
21421	-91,94179009
21422	-91,94187763
21423	-91,94186634
21424	-91,9417104
21425	-91,94142822
21426	-91,94106628
21427	-91,94060509
21428	-91,94004358
21429	-91,93937318
21430	-91,93862714
21431	-91,93791805
21432	-91,93745623
21433	-91,93736656
21434	-91,93753728
21435	-91,93778381
21436	-91,93799126
21437	-91,93822461
21438	-91,93855712
21439	-91,93898794
21440	-91,93945303
21441	-91,93992395
21442	-91,94043449
21443	-91,94102736
21444	-91,94177865
21445	-91,94274082
21446	-91,94382622
21447	-91,94485251
21448	-91,94569608
21449	-91,94634037
21450	-91,94688113
21451	-91,94737699
21452	-91,94784926
21453	-91,94832328
21454	-91,94883913
21455	-91,94945911
21456	-91,95020385
21457	-91,95097268
21458	-91,95164522
21459	-91,9521117
21460	-91,95235245
21461	-91,95244953
21462	-91,9525316
21463	-91,95271688
21464	-91,9531107
21465	-91,95373285
21466	-91,95464172
21467	-91,95577776
21468	-91,95701391
21469	-91,95829264
21470	-91,95960402
21471	-91,96092368
21472	-91,96229188
21473	-91,96377778
21474	-91,96544302
21475	-91,9673212
21476	-91,96943377
21477	-91,97170753
21478	-91,97397717
21479	-91,97613549
21480	-91,97822473
21481	-91,98026636
21482	-91,98231422
21483	-91,98448634
21484	-91,98684428
21485	-91,98937909
21486	-91,99219899
21487	-91,99538863
21488	-91,99887717
21489	-92,00261796
21490	-92,00653852
21491	-92,01052649
21492	-92,01456845
21493	-92,01871457
21494	-92,02295132
21495	-92,02717991
21496	-92,03133812
21497	-92,03537977
21498	-92,03924239
21499	-92,04291452
21500	-92,04636389
21501	-92,04945872
21502	-92,05212378
21503	-92,05440439
21504	-92,05632853
21505	-92,05787082
21506	-92,05905608
21507	-92,05992674
21508	-92,0604761
21509	-92,06071957
21510	-92,060636
21511	-92,0601265
21512	-92,05921654
21513	-92,05794437
21514	-92,05623312
21515	-92,05410888
21516	-92,05165039
21517	-92,04891054
21518	-92,04587173
21519	-92,04249179
21520	-92,03883983
21521	-92,03497167
21522	-92,03082525
21523	-92,02640232
21524	-92,02178454
21525	-92,01699923
21526	-92,01212057
21527	-92,0071377
21528	-92,0019915
21529	-91,99675354
21530	-91,99150266
21531	-91,98630981
21532	-91,98113575
21533	-91,97604534
21534	-91,9711507
21535	-91,96642628
21536	-91,96177974
21537	-91,95720707
21538	-91,95268998
21539	-91,94812515
21540	-91,94356554
21541	-91,93911456
21542	-91,93483602
21543	-91,93079151
21544	-91,92699056
21545	-91,92341395
21546	-91,9199461
21547	-91,91661941
21548	-91,9134743
21549	-91,9104869
21550	-91,90767374
21551	-91,90512248
21552	-91,90286377
21553	-91,90092123
21554	-91,89934228
21555	-91,8980197
21556	-91,89683871
21557	-91,89573922
21558	-91,89474357
21559	-91,89389627
21560	-91,89319725
21561	-91,89270149
21562	-91,89244671
21563	-91,89240708
21564	-91,89253024
21565	-91,89279854
21566	-91,89318097
21567	-91,89358765
21568	-91,89390013
21569	-91,89405351
21570	-91,89413416
21571	-91,89425626
21572	-91,89443559
21573	-91,8946683
21574	-91,89494936
21575	-91,89524603
21576	-91,89554216
21577	-91,8958454
21578	-91,89617844
21579	-91,89652598
21580	-91,89683227
21581	-91,89708945
21582	-91,89739571
21583	-91,89787728
21584	-91,89858826
21585	-91,89947218
21586	-91,90041252
21587	-91,90143342
21588	-91,90258452
21589	-91,90391368
21590	-91,90549511
21591	-91,90724624
21592	-91,90909787
21593	-91,91103124
21594	-91,91303283
21595	-91,91514407
21596	-91,91736088
21597	-91,91968894
21598	-91,92217223
21599	-91,92479381
21600	-91,92753116
21601	-91,93040822
21602	-91,93339976
21603	-91,93639117
21604	-91,93925669
21605	-91,94196957
21606	-91,94463363
21607	-91,94726295
21608	-91,94989573
21609	-91,95258959
21610	-91,95525706
21611	-91,95786557
21612	-91,9603748
21613	-91,96279524
21614	-91,96538246
21615	-91,96846516
21616	-91,97205195
21617	-91,97613216
21618	-91,98067399
21619	-91,98560437
21620	-91,99087887
21621	-91,9964215
21622	-92,00216349
21623	-92,00801163
21624	-92,01397584
21625	-92,02016506
21626	-92,02659223
21627	-92,03329882
21628	-92,04016704
21629	-92,04685702
21630	-92,0530703
21631	-92,05880355
