stp2loop16-63um-in-loop1pts-10um-25deg-250rpm05/12/202208:50:59	
Time (seconds)	Raw Heat Rate (uJ / s)
13053	-92,04601614
13054	-92,04720851
13055	-92,04841713
13056	-92,04959111
13057	-92,05068104
13058	-92,05164912
13059	-92,05244632
13060	-92,05298322
13061	-92,05319712
13062	-92,05305863
13063	-92,05260034
13064	-92,0519223
13065	-92,05100642
13066	-92,04982223
13067	-92,04837548
13068	-92,04669393
13069	-92,04485761
13070	-92,04300709
13071	-92,0413123
13072	-92,03982636
13073	-92,03855366
13074	-92,03752566
13075	-92,03682737
13076	-92,03647691
13077	-92,03647481
13078	-92,0368511
13079	-92,03761179
13080	-92,03873933
13081	-92,04019083
13082	-92,04190186
13083	-92,04386534
13084	-92,04611392
13085	-92,04859131
13086	-92,05118006
13087	-92,05386143
13088	-92,05660813
13089	-92,05933753
13090	-92,06193872
13091	-92,0643974
13092	-92,0667657
13093	-92,06902332
13094	-92,07116186
13095	-92,07325719
13096	-92,07533611
13097	-92,0774445
13098	-92,07956937
13099	-92,08161616
13100	-92,08355686
13101	-92,08541915
13102	-92,08717926
13103	-92,08882051
13104	-92,09037034
13105	-92,09177935
13106	-92,09293303
13107	-92,09379226
13108	-92,09440593
13109	-92,09485852
13110	-92,0951716
13111	-92,0953547
13112	-92,09542464
13113	-92,09539911
13114	-92,09522347
13115	-92,09479285
13116	-92,0940163
13117	-92,09286364
13118	-92,09139878
13119	-92,08961906
13120	-92,08763991
13121	-92,08561898
13122	-92,08357078
13123	-92,08148954
13124	-92,0793072
13125	-92,0769953
13126	-92,07457761
13127	-92,07201085
13128	-92,06926341
13129	-92,06639647
13130	-92,06363884
13131	-92,06118158
13132	-92,05911998
13133	-92,05743586
13134	-92,05612811
13135	-92,05515913
13136	-92,05444733
13137	-92,05391198
13138	-92,05347606
13139	-92,05305403
13140	-92,05262278
13141	-92,05229236
13142	-92,05217341
13143	-92,05220185
13144	-92,05226989
13145	-92,05222918
13146	-92,05200778
13147	-92,05163131
13148	-92,05114717
13149	-92,05057736
13150	-92,04994555
13151	-92,04935328
13152	-92,04886095
13153	-92,04848506
13154	-92,04828824
13155	-92,04827691
13156	-92,04826151
13157	-92,04810653
13158	-92,04790663
13159	-92,04777542
13160	-92,04773373
13161	-92,04773855
13162	-92,04769893
13163	-92,04759981
13164	-92,04754296
13165	-92,04759364
13166	-92,0477609
13167	-92,04805158
13168	-92,04849043
13169	-92,04906209
13170	-92,04974291
13171	-92,05053872
13172	-92,05140553
13173	-92,05229802
13174	-92,05320706
13175	-92,05415061
13176	-92,0551748
13177	-92,05636269
13178	-92,05771621
13179	-92,05920325
13180	-92,0608057
13181	-92,06247213
13182	-92,06417222
13183	-92,06592581
13184	-92,06774635
13185	-92,06962595
13186	-92,07161901
13187	-92,07381263
13188	-92,07620082
13189	-92,07873028
13190	-92,08135163
13191	-92,08402201
13192	-92,08660886
13193	-92,08899215
13194	-92,09111935
13195	-92,09303475
13196	-92,09476901
13197	-92,09634476
13198	-92,09775262
13199	-92,09905748
13200	-92,1003773
13201	-92,10170143
13202	-92,10297714
13203	-92,10415281
13204	-92,1052353
13205	-92,10629288
13206	-92,10738329
13207	-92,10860354
13208	-92,11013761
13209	-92,11200131
13210	-92,11382238
13211	-92,11459554
13212	-92,11247297
13213	-92,10500784
13214	-92,08597807
13215	-92,04530869
13216	-91,97298057
13217	-91,85307418
13218	-91,67616815
13219	-91,44304152
13220	-91,15336287
13221	-90,80464537
13222	-90,40238664
13223	-89,95722299
13224	-89,47122368
13225	-88,95048603
13226	-88,40379678
13227	-87,83684431
13228	-87,25395258
13229	-86,66529036
13230	-86,08594301
13231	-85,52844315
13232	-85,01219979
13233	-84,55013282
13234	-84,14408092
13235	-83,79698273
13236	-83,51330693
13237	-83,28947598
13238	-83,11743656
13239	-82,99690079
13240	-82,92246546
13241	-82,88737044
13242	-82,89007079
13243	-82,92956077
13244	-83,00103723
13245	-83,10147076
13246	-83,228816
13247	-83,37837281
13248	-83,54860689
13249	-83,73709229
13250	-83,93957546
13251	-84,15559508
13252	-84,38301389
13253	-84,61727546
13254	-84,85786326
13255	-85,10393723
13256	-85,35244431
13257	-85,60210624
13258	-85,85156042
13259	-86,09977207
13260	-86,34425499
13261	-86,58536023
13262	-86,82385638
13263	-87,05620986
13264	-87,28295342
13265	-87,50516811
13266	-87,7197877
13267	-87,92766155
13268	-88,13022517
13269	-88,32478399
13270	-88,51218992
13271	-88,6939134
13272	-88,86765476
13273	-89,03417989
13274	-89,19484706
13275	-89,34900125
13276	-89,49614596
13277	-89,63639093
13278	-89,77040541
13279	-89,89716552
13280	-90,01741561
13281	-90,1323859
13282	-90,24069843
13283	-90,34259597
13284	-90,43969707
13285	-90,5313556
13286	-90,61743033
13287	-90,69900672
13288	-90,77595543
13289	-90,84853947
13290	-90,91736766
13291	-90,98220225
13292	-91,04324314
13293	-91,10112137
13294	-91,15605455
13295	-91,20786351
13296	-91,25665077
13297	-91,30302557
13298	-91,34711483
13299	-91,38844282
13300	-91,4270629
13301	-91,46347439
13302	-91,49765739
13303	-91,52931108
13304	-91,55863788
13305	-91,58617736
13306	-91,61176804
13307	-91,63546542
13308	-91,6576475
13309	-91,67835385
13310	-91,69739876
13311	-91,71493357
13312	-91,73107795
13313	-91,74587355
13314	-91,7596506
13315	-91,77254802
13316	-91,78465601
13317	-91,79622274
13318	-91,80731187
13319	-91,8178086
13320	-91,82755442
13321	-91,8366361
13322	-91,84535398
13323	-91,8537188
13324	-91,86166928
13325	-91,86929072
13326	-91,87657974
13327	-91,88350052
13328	-91,88998539
13329	-91,89588935
13330	-91,90129521
13331	-91,90638767
13332	-91,91112013
13333	-91,91542635
13334	-91,91930584
13335	-91,92276265
13336	-91,9257929
13337	-91,92831393
13338	-91,93042221
13339	-91,93236938
13340	-91,93421222
13341	-91,935929
13342	-91,9375381
13343	-91,93918647
13344	-91,94093012
13345	-91,9426789
13346	-91,94433753
13347	-91,94594318
13348	-91,94765491
13349	-91,94961124
13350	-91,95183001
13351	-91,95421852
13352	-91,95663685
13353	-91,95895448
13354	-91,9610968
13355	-91,9630911
13356	-91,96495842
13357	-91,96666348
13358	-91,96812868
13359	-91,96933114
13360	-91,97023732
13361	-91,97081317
13362	-91,97111189
13363	-91,97123608
13364	-91,97121212
13365	-91,97111258
13366	-91,97097348
13367	-91,97081706
13368	-91,97065168
13369	-91,97043856
13370	-91,9701306
13371	-91,96972246
13372	-91,96922481
13373	-91,96866148
13374	-91,96808455
13375	-91,96754429
13376	-91,96701295
13377	-91,96636628
13378	-91,96550357
13379	-91,96438179
13380	-91,96298359
13381	-91,96138509
13382	-91,95969904
13383	-91,95795627
13384	-91,9561511
13385	-91,95429232
13386	-91,95245775
13387	-91,95078464
13388	-91,94938375
13389	-91,94830946
13390	-91,94757354
13391	-91,94719032
13392	-91,94716567
13393	-91,94741593
13394	-91,94781731
13395	-91,9483291
13396	-91,94897378
13397	-91,94975059
13398	-91,95070973
13399	-91,95189803
13400	-91,95333841
13401	-91,95494177
13402	-91,95657918
13403	-91,95814738
13404	-91,95961775
13405	-91,9609814
13406	-91,9622071
13407	-91,96333395
13408	-91,96438143
13409	-91,96538639
13410	-91,96632989
13411	-91,96718639
13412	-91,96790919
13413	-91,96841288
13414	-91,96868259
13415	-91,96875971
13416	-91,96864113
13417	-91,9683234
13418	-91,96789179
13419	-91,96745059
13420	-91,96708396
13421	-91,96682583
13422	-91,96667047
13423	-91,96669066
13424	-91,96703248
13425	-91,9678588
13426	-91,96917983
13427	-91,97087598
13428	-91,97284422
13429	-91,97502968
13430	-91,97734938
13431	-91,97985703
13432	-91,9826078
13433	-91,98555734
13434	-91,9886072
13435	-91,99162333
13436	-91,99449893
13437	-91,99719952
13438	-91,99970028
13439	-92,00198337
13440	-92,00400653
13441	-92,00579898
13442	-92,00749599
13443	-92,00925743
13444	-92,01104054
13445	-92,01271569
13446	-92,01418096
13447	-92,01540416
13448	-92,01634939
13449	-92,01712514
13450	-92,01809659
13451	-92,01964458
13452	-92,02176741
13453	-92,02425765
13454	-92,02684744
13455	-92,02934171
13456	-92,03157381
13457	-92,03340547
13458	-92,03476036
13459	-92,03571764
13460	-92,03657494
13461	-92,03755637
13462	-92,03870543
13463	-92,03997844
13464	-92,04115877
13465	-92,04186759
13466	-92,04186505
13467	-92,04119852
13468	-92,04004296
13469	-92,03864686
13470	-92,03720052
13471	-92,03585296
13472	-92,0347199
13473	-92,03381201
13474	-92,03310178
13475	-92,03249018
13476	-92,03189517
13477	-92,03127502
13478	-92,03066136
13479	-92,03019553
13480	-92,03006821
13481	-92,0302935
13482	-92,0307982
13483	-92,03144501
13484	-92,03193653
13485	-92,0320313
13486	-92,03180523
13487	-92,03138648
13488	-92,03089704
13489	-92,03056269
13490	-92,03046276
13491	-92,03055461
13492	-92,0308303
13493	-92,03139795
13494	-92,03209703
13495	-92,03264991
13496	-92,03298604
13497	-92,03323859
13498	-92,0335582
13499	-92,03407274
13500	-92,03503403
13501	-92,03652947
13502	-92,03857104
13503	-92,04112133
13504	-92,04394644
13505	-92,04677244
13506	-92,04948996
13507	-92,05214745
13508	-92,05466664
13509	-92,0571244
13510	-92,05968074
13511	-92,06237681
13512	-92,06516571
13513	-92,06804497
13514	-92,07115432
13515	-92,07427111
13516	-92,07701603
13517	-92,07925065
13518	-92,08100037
13519	-92,0823061
13520	-92,08326886
13521	-92,08402133
13522	-92,08465717
13523	-92,08519461
13524	-92,08562042
13525	-92,08588116
13526	-92,08591253
13527	-92,08561891
13528	-92,08505999
13529	-92,08431183
13530	-92,08357458
13531	-92,08309388
13532	-92,08290907
13533	-92,08293116
13534	-92,0831921
13535	-92,08373998
13536	-92,08455383
13537	-92,08548509
13538	-92,08643113
13539	-92,0874379
13540	-92,08855627
13541	-92,08980766
13542	-92,09124542
13543	-92,09286158
13544	-92,09456979
13545	-92,09627649
13546	-92,09792128
13547	-92,09940113
13548	-92,10071024
13549	-92,10199075
13550	-92,1033362
13551	-92,10469047
13552	-92,10603227
13553	-92,10741258
13554	-92,10879941
13555	-92,11012106
13556	-92,11132524
13557	-92,11241074
13558	-92,1133979
13559	-92,11439339
13560	-92,11553029
13561	-92,11678966
13562	-92,11816868
13563	-92,11958962
13564	-92,12075506
13565	-92,12146607
13566	-92,12184006
13567	-92,12207143
13568	-92,12228025
13569	-92,12254487
13570	-92,12292699
13571	-92,12347212
13572	-92,12412929
13573	-92,12476727
13574	-92,12524406
13575	-92,12547153
13576	-92,12540987
13577	-92,12517074
13578	-92,12487704
13579	-92,12466596
13580	-92,12473423
13581	-92,12507531
13582	-92,12560687
13583	-92,12616568
13584	-92,12662829
13585	-92,12701226
13586	-92,1272509
13587	-92,12733534
13588	-92,12736842
13589	-92,12745564
13590	-92,12769426
13591	-92,12810701
13592	-92,12852233
13593	-92,12883326
13594	-92,12899991
13595	-92,12892754
13596	-92,12854583
13597	-92,12786018
13598	-92,12705429
13599	-92,12633537
13600	-92,12577173
13601	-92,12549482
13602	-92,12557537
13603	-92,12589829
13604	-92,12632066
13605	-92,12674714
13606	-92,12718343
13607	-92,12764996
13608	-92,12812974
13609	-92,1286406
13610	-92,12913142
13611	-92,12963169
13612	-92,13018791
13613	-92,13077357
13614	-92,13126779
13615	-92,13151236
13616	-92,13136617
13617	-92,13083639
13618	-92,1300278
13619	-92,12905224
13620	-92,12802864
13621	-92,12710757
13622	-92,12647848
13623	-92,12615322
13624	-92,12604891
13625	-92,1261331
13626	-92,12635249
13627	-92,12659756
13628	-92,12685326
13629	-92,12712012
13630	-92,12742399
13631	-92,12786211
13632	-92,12843995
13633	-92,12915528
13634	-92,1300476
13635	-92,13097728
13636	-92,13183234
13637	-92,1325288
13638	-92,13307559
13639	-92,13350386
13640	-92,13396185
13641	-92,13452835
13642	-92,13518882
13643	-92,13576632
13644	-92,13621433
13645	-92,13652767
13646	-92,13666844
13647	-92,13667295
13648	-92,13662866
13649	-92,1365573
13650	-92,13651185
13651	-92,1364892
13652	-92,1364147
13653	-92,13626988
13654	-92,13610655
13655	-92,13588486
13656	-92,13556608
13657	-92,13510322
13658	-92,13453302
13659	-92,13393185
13660	-92,13333412
13661	-92,13279379
13662	-92,13236794
13663	-92,13201783
13664	-92,13164134
13665	-92,13117262
13666	-92,13057862
13667	-92,12991551
13668	-92,12920348
13669	-92,12843962
13670	-92,12763454
13671	-92,12677767
13672	-92,1258659
13673	-92,12493047
13674	-92,12389009
13675	-92,12278803
13676	-92,12162178
13677	-92,12022325
13678	-92,11845795
13679	-92,11633888
13680	-92,11391959
13681	-92,11128264
13682	-92,10842557
13683	-92,10539917
13684	-92,10221795
13685	-92,09886308
13686	-92,09535321
13687	-92,09175721
13688	-92,08822132
13689	-92,08483127
13690	-92,08153662
13691	-92,07841001
13692	-92,07555061
13693	-92,07299329
13694	-92,07075599
13695	-92,06885296
13696	-92,06722507
13697	-92,06585245
13698	-92,0647464
13699	-92,06384845
13700	-92,06312308
13701	-92,06259847
13702	-92,06229876
13703	-92,06215369
13704	-92,06212014
13705	-92,06220327
13706	-92,0623091
13707	-92,06244582
13708	-92,06268117
13709	-92,06304912
13710	-92,06357606
13711	-92,06418879
13712	-92,06486186
13713	-92,06556458
13714	-92,06629086
13715	-92,06701724
13716	-92,06765641
13717	-92,06819468
13718	-92,06859233
13719	-92,0687974
13720	-92,06879765
13721	-92,0685961
13722	-92,06814121
13723	-92,06732377
13724	-92,0659907
13725	-92,06410359
13726	-92,06179473
13727	-92,05912426
13728	-92,05613069
13729	-92,0529126
13730	-92,04948231
13731	-92,04591793
13732	-92,04223246
13733	-92,03842442
13734	-92,03458313
13735	-92,0307955
13736	-92,02705908
13737	-92,02339693
13738	-92,01983567
13739	-92,01635587
13740	-92,01284256
13741	-92,00928834
13742	-92,00574036
13743	-92,00226061
13744	-91,99890826
13745	-91,9957741
13746	-91,99284353
13747	-91,99016441
13748	-91,98770424
13749	-91,98531098
13750	-91,98288888
13751	-91,98051868
13752	-91,97826451
13753	-91,97614583
13754	-91,97425414
13755	-91,97272339
13756	-91,97157745
13757	-91,97081755
13758	-91,97037765
13759	-91,97011935
13760	-91,96985929
13761	-91,9694814
13762	-91,96891238
13763	-91,96821734
13764	-91,96752338
13765	-91,96692571
13766	-91,96635746
13767	-91,96577371
13768	-91,96527409
13769	-91,96502972
13770	-91,96520987
13771	-91,96576641
13772	-91,96654939
13773	-91,96747771
13774	-91,96854466
13775	-91,96982413
13776	-91,97137421
13777	-91,97320653
13778	-91,9752745
13779	-91,97744998
13780	-91,97962437
13781	-91,98178508
13782	-91,98389453
13783	-91,98589963
13784	-91,98773565
13785	-91,98933748
13786	-91,99078199
13787	-91,99216703
13788	-91,99361568
13789	-91,99513475
13790	-91,99668075
13791	-91,99817173
13792	-91,99947319
13793	-92,00054738
13794	-92,00149323
13795	-92,00241496
13796	-92,00334545
13797	-92,00433902
13798	-92,00540972
13799	-92,00651875
13800	-92,00768378
13801	-92,00882636
13802	-92,00988886
13803	-92,0108032
13804	-92,01157661
13805	-92,01231126
13806	-92,01322558
13807	-92,01445661
13808	-92,01590224
13809	-92,01750785
13810	-92,01905133
13811	-92,01995684
13812	-92,01905428
13813	-92,0144932
13814	-92,00380654
13815	-91,98129173
13816	-91,93640612
13817	-91,85844773
13818	-91,73838269
13819	-91,57048093
13820	-91,35261563
13821	-91,08561578
13822	-90,77232542
13823	-90,41669114
13824	-90,02631789
13825	-89,60454592
13826	-89,15185479
13827	-88,67285308
13828	-88,17271029
13829	-87,65722458
13830	-87,13377419
13831	-86,61796495
13832	-86,12389188
13833	-85,66272296
13834	-85,24399843
13835	-84,87245722
13836	-84,54955174
13837	-84,27426126
13838	-84,04450404
13839	-83,85489112
13840	-83,70392169
13841	-83,59318594
13842	-83,52053151
13843	-83,48364601
13844	-83,4800792
13845	-83,50883456
13846	-83,56557116
13847	-83,64756349
13848	-83,75314114
13849	-83,87889228
13850	-84,02247259
13851	-84,18013196
13852	-84,35162463
13853	-84,53681813
13854	-84,7319874
13855	-84,93532196
13856	-85,14511531
13857	-85,35827147
13858	-85,57335491
13859	-85,79050001
13860	-86,00852234
13861	-86,22639174
13862	-86,4432097
13863	-86,65823024
13864	-86,87074263
13865	-87,07898006
13866	-87,28397763
13867	-87,48484394
13868	-87,67959845
13869	-87,86939777
13870	-88,05494361
13871	-88,23501462
13872	-88,4100511
13873	-88,58089732
13874	-88,74592718
13875	-88,90505563
13876	-89,0582943
13877	-89,20565753
13878	-89,34646926
13879	-89,48134707
13880	-89,6113585
13881	-89,73594957
13882	-89,85480397
13883	-89,96810521
13884	-90,07597786
13885	-90,17757386
13886	-90,27400597
13887	-90,36643419
13888	-90,45432278
13889	-90,5380285
13890	-90,61809269
13891	-90,69452793
13892	-90,76691788
13893	-90,83599731
13894	-90,90104425
13895	-90,96230642
13896	-91,02104844
13897	-91,07656283
13898	-91,12877783
13899	-91,1781387
13900	-91,2248069
13901	-91,26890556
13902	-91,31046549
13903	-91,34946982
13904	-91,3860523
13905	-91,41994313
13906	-91,45133783
13907	-91,48089584
13908	-91,5088299
13909	-91,53549852
13910	-91,56112777
13911	-91,58525342
13912	-91,60809591
13913	-91,62997104
13914	-91,65070993
13915	-91,67028774
13916	-91,68903011
13917	-91,70708138
13918	-91,72435169
13919	-91,74092234
13920	-91,75686893
13921	-91,77218618
