1pts-51um-l8-7.7um-25deg-150rpm24/11/202208:42:41	
Time (seconds)	Raw Heat Rate (uJ / s)
21249	-92,19707895
21250	-92,20266873
21251	-92,20753512
21252	-92,21171524
21253	-92,21525317
21254	-92,21814845
21255	-92,22036459
21256	-92,22196464
21257	-92,22288685
21258	-92,22317879
21259	-92,2229922
21260	-92,22242312
21261	-92,22143767
21262	-92,22001189
21263	-92,21825515
21264	-92,21620227
21265	-92,21390206
21266	-92,21145814
21267	-92,20888708
21268	-92,20604795
21269	-92,20283988
21270	-92,1992541
21271	-92,19525961
21272	-92,19093745
21273	-92,18638255
21274	-92,18167466
21275	-92,1767942
21276	-92,17176349
21277	-92,16674724
21278	-92,16167906
21279	-92,15645436
21280	-92,15104985
21281	-92,14540226
21282	-92,13954188
21283	-92,13363443
21284	-92,12787131
21285	-92,12229713
21286	-92,11696941
21287	-92,11185041
21288	-92,1068106
21289	-92,10180771
21290	-92,09695523
21291	-92,0922736
21292	-92,08768193
21293	-92,08317117
21294	-92,07883989
21295	-92,07477625
21296	-92,07102033
21297	-92,0675108
21298	-92,06410954
21299	-92,06071711
21300	-92,05745343
21301	-92,05443047
21302	-92,05173582
21303	-92,04937598
21304	-92,04727705
21305	-92,04527305
21306	-92,04328452
21307	-92,04140836
21308	-92,03972495
21309	-92,03827843
21310	-92,0370328
21311	-92,03598139
21312	-92,03514777
21313	-92,03451432
21314	-92,03411721
21315	-92,03378437
21316	-92,0333232
21317	-92,03272812
21318	-92,03217158
21319	-92,03168145
21320	-92,03126373
21321	-92,03097639
21322	-92,03073503
21323	-92,03046578
21324	-92,03017408
21325	-92,02981409
21326	-92,02940023
21327	-92,02891529
21328	-92,028487
21329	-92,02812838
21330	-92,02795307
21331	-92,0280174
21332	-92,0282018
21333	-92,02833402
21334	-92,02848607
21335	-92,02876819
21336	-92,0291972
21337	-92,02968372
21338	-92,03021085
21339	-92,03068639
21340	-92,03119901
21341	-92,03182298
21342	-92,03256969
21343	-92,03335978
21344	-92,03400889
21345	-92,03440943
21346	-92,03449037
21347	-92,03441332
21348	-92,03435257
21349	-92,03430817
21350	-92,03422213
21351	-92,03411181
21352	-92,0340625
21353	-92,03409632
21354	-92,03420186
21355	-92,03425015
21356	-92,03414317
21357	-92,03391489
21358	-92,03359806
21359	-92,03343663
21360	-92,03348082
21361	-92,03377396
21362	-92,03421484
21363	-92,03468812
21364	-92,03505841
21365	-92,0353332
21366	-92,03544495
21367	-92,03529407
21368	-92,0349554
21369	-92,03455708
21370	-92,03426679
21371	-92,03412591
21372	-92,03404912
21373	-92,0339808
21374	-92,03390217
21375	-92,03398749
21376	-92,03418483
21377	-92,03449144
21378	-92,03495608
21379	-92,03566171
21380	-92,03657388
21381	-92,03779401
21382	-92,03943097
21383	-92,0414266
21384	-92,04365284
21385	-92,046001
21386	-92,04840871
21387	-92,05088197
21388	-92,0534321
21389	-92,05600522
21390	-92,05842746
21391	-92,06073749
21392	-92,06291038
21393	-92,06486068
21394	-92,06660262
21395	-92,06826069
21396	-92,06978099
21397	-92,07107822
21398	-92,07208801
21399	-92,07291035
21400	-92,07367751
21401	-92,07441939
21402	-92,07512552
21403	-92,07584453
21404	-92,07654864
21405	-92,0772764
21406	-92,07804854
21407	-92,07888993
21408	-92,07970312
21409	-92,08048363
21410	-92,08122155
21411	-92,08190267
21412	-92,08245846
21413	-92,08290875
21414	-92,08323346
21415	-92,08334213
21416	-92,08334552
21417	-92,08331418
21418	-92,08317364
21419	-92,08298148
21420	-92,08270722
21421	-92,08228669
21422	-92,08167796
21423	-92,08099313
21424	-92,08024344
21425	-92,07933424
21426	-92,07838688
21427	-92,07765037
21428	-92,07718302
21429	-92,07692617
21430	-92,07689415
21431	-92,07700593
21432	-92,07720973
21433	-92,07753643
21434	-92,07794191
21435	-92,07845859
21436	-92,07914398
21437	-92,07998307
21438	-92,08091639
21439	-92,08184824
21440	-92,08282617
21441	-92,0837775
21442	-92,08459715
21443	-92,0852797
21444	-92,08593435
21445	-92,08655835
21446	-92,0870872
21447	-92,08747624
21448	-92,08772975
21449	-92,08779368
21450	-92,08772655
21451	-92,08757092
21452	-92,08734626
21453	-92,08707294
21454	-92,08686188
21455	-92,08665167
21456	-92,08645958
21457	-92,08629127
21458	-92,08603631
21459	-92,08557497
21460	-92,08495066
21461	-92,08425283
21462	-92,08354456
21463	-92,08280166
21464	-92,08204547
21465	-92,08113037
21466	-92,08003445
21467	-92,07884048
21468	-92,07775087
21469	-92,076795
21470	-92,07598631
21471	-92,07524313
21472	-92,07456215
21473	-92,07400166
21474	-92,07354002
21475	-92,07310798
21476	-92,07268244
21477	-92,07222813
21478	-92,07177446
21479	-92,07135502
21480	-92,07107526
21481	-92,07097851
21482	-92,07100135
21483	-92,07097545
21484	-92,07085749
21485	-92,07067875
21486	-92,0704224
21487	-92,06998415
21488	-92,06941071
21489	-92,06878733
21490	-92,0681223
21491	-92,06736603
21492	-92,06656641
21493	-92,06573136
21494	-92,06493262
21495	-92,06423804
21496	-92,06355512
21497	-92,06282508
21498	-92,06204782
21499	-92,06125298
21500	-92,06047026
21501	-92,05980503
21502	-92,05930053
21503	-92,05891699
21504	-92,05869577
21505	-92,05859778
21506	-92,05855397
21507	-92,05856592
21508	-92,05863486
21509	-92,05869014
21510	-92,05862656
21511	-92,05855165
21512	-92,05863208
21513	-92,05891531
21514	-92,05931481
21515	-92,05974151
21516	-92,0601683
21517	-92,06056805
21518	-92,06091637
21519	-92,06114117
21520	-92,06124122
21521	-92,06131357
21522	-92,06137784
21523	-92,06146764
21524	-92,06162593
21525	-92,06190754
21526	-92,06225541
21527	-92,06255542
21528	-92,06279612
21529	-92,06295245
21530	-92,06305601
21531	-92,0631071
21532	-92,06309175
21533	-92,06299975
21534	-92,06288516
21535	-92,06287112
21536	-92,06293462
21537	-92,06297911
21538	-92,06296653
21539	-92,06287792
21540	-92,06271806
21541	-92,06247208
21542	-92,06219669
21543	-92,06192367
21544	-92,06168468
21545	-92,06142531
21546	-92,06109358
21547	-92,0607175
21548	-92,06037585
21549	-92,06011416
21550	-92,05989725
21551	-92,05972877
21552	-92,05962172
21553	-92,05950891
21554	-92,05935349
21555	-92,05912709
21556	-92,05885717
21557	-92,05851836
21558	-92,05806975
21559	-92,05747991
21560	-92,05672276
21561	-92,05577878
21562	-92,05473182
21563	-92,05359022
21564	-92,05226961
21565	-92,05074307
21566	-92,04906234
21567	-92,04729716
21568	-92,045569
21569	-92,04385666
21570	-92,04203944
21571	-92,04008161
21572	-92,03806575
21573	-92,03601823
21574	-92,03397981
21575	-92,0320219
21576	-92,03017602
21577	-92,02836987
21578	-92,02664145
21579	-92,02511465
21580	-92,02378368
21581	-92,02261607
21582	-92,02163823
21583	-92,02080941
21584	-92,0201073
21585	-92,01958458
21586	-92,01921195
21587	-92,01884521
21588	-92,01851708
21589	-92,01836261
21590	-92,01842833
21591	-92,01868894
21592	-92,01909485
21593	-92,01954729
21594	-92,0199516
21595	-92,02032061
21596	-92,0206526
21597	-92,02089285
21598	-92,02108831
21599	-92,02130147
21600	-92,02149054
21601	-92,02160797
21602	-92,02171476
21603	-92,02180009
21604	-92,02174946
21605	-92,02155317
21606	-92,0212958
21607	-92,02107477
21608	-92,02091114
21609	-92,02082577
21610	-92,02084689
21611	-92,02101425
21612	-92,02137618
21613	-92,02184105
21614	-92,02231905
21615	-92,02281034
21616	-92,02333261
21617	-92,02384886
21618	-92,02432522
21619	-92,0247768
21620	-92,02521455
21621	-92,02562867
21622	-92,02603929
21623	-92,02650111
21624	-92,02696221
21625	-92,02735203
21626	-92,02763072
21627	-92,02774627
21628	-92,02768837
21629	-92,02754995
21630	-92,02753207
21631	-92,02775964
21632	-92,02821892
21633	-92,02887265
21634	-92,02960944
21635	-92,03033337
21636	-92,03099031
21637	-92,03154507
21638	-92,03198469
21639	-92,03240748
21640	-92,03295132
21641	-92,0336571
21642	-92,03449214
21643	-92,03545854
21644	-92,03652637
21645	-92,03755476
21646	-92,03845838
21647	-92,03923871
21648	-92,03986724
21649	-92,04037101
21650	-92,0408308
21651	-92,04133292
21652	-92,04187318
21653	-92,04244188
21654	-92,04299314
21655	-92,04340276
21656	-92,04367113
21657	-92,04390208
21658	-92,04417001
21659	-92,04447644
21660	-92,04480726
21661	-92,04517714
21662	-92,04558116
21663	-92,04604872
21664	-92,04668322
21665	-92,04751788
21666	-92,04847946
21667	-92,04955384
21668	-92,05070843
21669	-92,05190368
21670	-92,05313112
21671	-92,05431576
21672	-92,05538517
21673	-92,05635105
21674	-92,05724999
21675	-92,05814723
21676	-92,05908623
21677	-92,06012851
21678	-92,06133833
21679	-92,06267661
21680	-92,06414362
21681	-92,06581477
21682	-92,06766676
21683	-92,06961489
21684	-92,07163675
21685	-92,07372628
21686	-92,0759627
21687	-92,07844253
21688	-92,08114201
21689	-92,0840206
21690	-92,08708932
21691	-92,09030469
21692	-92,09362801
21693	-92,09699086
21694	-92,10033197
21695	-92,10359616
21696	-92,10673936
21697	-92,10985507
21698	-92,11307857
21699	-92,11643732
21700	-92,11988803
21701	-92,12332429
21702	-92,1265837
21703	-92,12956631
21704	-92,13229383
21705	-92,1347666
21706	-92,13700774
21707	-92,13906346
21708	-92,14102569
21709	-92,14295422
21710	-92,14485716
21711	-92,14671128
21712	-92,14845538
21713	-92,14998397
21714	-92,15122233
21715	-92,15218373
21716	-92,15285157
21717	-92,15328156
21718	-92,15362726
21719	-92,15389181
21720	-92,15403952
21721	-92,1540392
21722	-92,1538684
21723	-92,15352093
21724	-92,15306174
21725	-92,15248244
21726	-92,15165222
21727	-92,15045456
21728	-92,14894604
21729	-92,14723428
21730	-92,14538643
21731	-92,1435262
21732	-92,14167964
21733	-92,13974342
21734	-92,1377386
21735	-92,13571917
21736	-92,13368634
21737	-92,13158617
21738	-92,12946406
21739	-92,12738169
21740	-92,12535246
21741	-92,12348059
21742	-92,1218494
21743	-92,12043312
21744	-92,11920185
21745	-92,11814759
21746	-92,1172075
21747	-92,11632778
21748	-92,11547757
21749	-92,11454053
21750	-92,11343621
21751	-92,11219843
21752	-92,11085924
21753	-92,1093169
21754	-92,10746658
21755	-92,10534946
21756	-92,10306754
21757	-92,10063436
21758	-92,09806934
21759	-92,09540125
21760	-92,09257897
21761	-92,08960021
21762	-92,08657498
21763	-92,08356993
21764	-92,08060878
21765	-92,07764693
21766	-92,07466021
21767	-92,07167889
21768	-92,06865117
21769	-92,0655765
21770	-92,06245696
21771	-92,05920537
21772	-92,05588687
21773	-92,0525828
21774	-92,04933328
21775	-92,04626996
21776	-92,0434132
21777	-92,04068592
21778	-92,03806491
21779	-92,03560767
21780	-92,03339843
21781	-92,03145041
21782	-92,02980416
21783	-92,02856074
21784	-92,02777476
21785	-92,02746393
21786	-92,0276337
21787	-92,02826586
21788	-92,02927092
21789	-92,03055165
21790	-92,03200334
21791	-92,03355245
21792	-92,03520886
21793	-92,03700298
21794	-92,03895409
21795	-92,04104881
21796	-92,04332644
21797	-92,04578255
21798	-92,04837627
21799	-92,05098826
21800	-92,05352578
21801	-92,05595297
21802	-92,0582446
21803	-92,06041706
21804	-92,06246097
21805	-92,06439596
21806	-92,0663043
21807	-92,06822105
21808	-92,07011236
21809	-92,07188222
21810	-92,0733792
21811	-92,07434612
21812	-92,07444754
21813	-92,07345355
21814	-92,07134588
21815	-92,06802318
21816	-92,06369136
21817	-92,05874014
21818	-92,0534835
21819	-92,04824403
21820	-92,04326352
21821	-92,03865681
21822	-92,03446406
21823	-92,03086606
21824	-92,02801328
21825	-92,02608623
21826	-92,02552764
21827	-92,02667109
21828	-92,029627
21829	-92,03448443
21830	-92,04130846
21831	-92,04979519
21832	-92,05952601
21833	-92,07024774
21834	-92,08162048
21835	-92,09330288
21836	-92,10512193
21837	-92,11701758
21838	-92,12885226
21839	-92,14043127
21840	-92,15163327
21841	-92,16224838
21842	-92,17215066
21843	-92,18134389
21844	-92,18973638
21845	-92,19733156
21846	-92,2042088
21847	-92,21031323
21848	-92,21552914
21849	-92,21982407
21850	-92,22325294
21851	-92,22586352
21852	-92,22765195
21853	-92,22865018
21854	-92,22905194
21855	-92,22892707
21856	-92,22822067
21857	-92,22693898
21858	-92,22516906
21859	-92,22299667
21860	-92,22047887
21861	-92,21770931
21862	-92,21474778
21863	-92,21149853
21864	-92,20795753
21865	-92,20419805
21866	-92,20016495
21867	-92,19588389
21868	-92,19138214
21869	-92,18657287
21870	-92,18146582
21871	-92,17616295
21872	-92,17079843
21873	-92,16541039
21874	-92,16005455
21875	-92,15473746
21876	-92,14934203
21877	-92,1439167
21878	-92,13869486
21879	-92,13375607
21880	-92,12907959
21881	-92,12474009
21882	-92,12064812
21883	-92,1166095
21884	-92,11266176
21885	-92,10886793
21886	-92,10518845
21887	-92,10160072
21888	-92,09812661
21889	-92,09466109
21890	-92,09112229
21891	-92,08752029
21892	-92,08379465
21893	-92,07983232
21894	-92,0756278
21895	-92,07118812
21896	-92,06652093
21897	-92,06172894
21898	-92,05692504
21899	-92,05215002
21900	-92,04739366
21901	-92,04265733
21902	-92,03798351
21903	-92,03333122
21904	-92,02864136
21905	-92,02401604
21906	-92,01957132
21907	-92,01535246
21908	-92,01143355
21909	-92,0078871
21910	-92,00468003
21911	-92,00173295
21912	-91,99892519
21913	-91,99619059
21914	-91,99351103
21915	-91,99093806
21916	-91,98851437
21917	-91,98616648
21918	-91,98395202
21919	-91,98198426
21920	-91,98020151
21921	-91,97854156
21922	-91,97699086
21923	-91,97551388
21924	-91,97410468
21925	-91,97279922
21926	-91,97162329
21927	-91,97061144
21928	-91,96981647
21929	-91,96921717
21930	-91,9687125
21931	-91,96821446
21932	-91,96774557
21933	-91,96733448
21934	-91,96701889
21935	-91,96681868
21936	-91,96670242
21937	-91,9666901
21938	-91,96681661
21939	-91,96706946
21940	-91,96744165
21941	-91,96801411
21942	-91,96886888
21943	-91,97001959
21944	-91,97143309
21945	-91,97316229
21946	-91,97525235
21947	-91,97764498
21948	-91,98019871
21949	-91,98281683
21950	-91,9854748
21951	-91,98819904
21952	-91,99098887
21953	-91,99375717
21954	-91,99646309
21955	-91,99912302
21956	-92,00170615
21957	-92,00412772
21958	-92,00633701
21959	-92,00835484
21960	-92,01014356
21961	-92,0117095
21962	-92,01308924
21963	-92,01431362
21964	-92,01541482
21965	-92,01648444
21966	-92,01757532
21967	-92,01864106
21968	-92,01972874
21969	-92,02088682
21970	-92,02213816
21971	-92,02347149
21972	-92,02489071
21973	-92,02640164
21974	-92,02795787
21975	-92,02950138
21976	-92,03099536
21977	-92,03241625
21978	-92,03378302
21979	-92,03513271
21980	-92,03644708
21981	-92,03775153
21982	-92,03920955
21983	-92,0408886
21984	-92,04266816
21985	-92,04438479
21986	-92,04592848
21987	-92,04729756
21988	-92,04848873
21989	-92,04949072
21990	-92,05043116
21991	-92,05137224
21992	-92,05231984
21993	-92,05330423
21994	-92,05426282
21995	-92,05507587
21996	-92,05562297
21997	-92,05577152
21998	-92,05547063
21999	-92,05490205
22000	-92,05425984
22001	-92,05365088
22002	-92,0530979
22003	-92,05261921
22004	-92,05225542
22005	-92,05191839
22006	-92,0515754
22007	-92,05121353
22008	-92,05076041
22009	-92,05025728
22010	-92,04983995
22011	-92,04959783
22012	-92,04945074
22013	-92,0493895
22014	-92,04933145
22015	-92,04917573
22016	-92,04890064
22017	-92,04850374
22018	-92,04797875
22019	-92,04734355
22020	-92,0466614
22021	-92,04589335
22022	-92,04506994
22023	-92,04430461
22024	-92,04363933
22025	-92,04305641
22026	-92,04256291
22027	-92,04223469
22028	-92,04201409
22029	-92,04182419
22030	-92,04165213
22031	-92,04145331
22032	-92,0412148
22033	-92,04095754
22034	-92,04068139
22035	-92,04033765
22036	-92,03995748
22037	-92,03957924
22038	-92,03917231
22039	-92,03866644
22040	-92,03805554
22041	-92,03733211
22042	-92,0364804
22043	-92,03552049
22044	-92,03443243
22045	-92,03324206
22046	-92,03201527
22047	-92,03085682
22048	-92,02990049
22049	-92,0291212
22050	-92,0284691
22051	-92,02791152
22052	-92,02738191
22053	-92,02683536
22054	-92,02632964
22055	-92,02589024
22056	-92,02547403
22057	-92,02510511
22058	-92,02483797
22059	-92,0247225
22060	-92,0247561
22061	-92,02497521
22062	-92,02533596
22063	-92,0256918
22064	-92,02609837
22065	-92,02660477
22066	-92,02715651
22067	-92,02776185
22068	-92,02851032
22069	-92,02940464
22070	-92,03036863
22071	-92,03141385
22072	-92,03247789
22073	-92,03351603
22074	-92,03457827
22075	-92,03569449
22076	-92,03678617
22077	-92,03781725
22078	-92,03882044
22079	-92,03975598
22080	-92,04062611
22081	-92,04149579
22082	-92,0423707
22083	-92,04321465
22084	-92,04402059
22085	-92,04475496
22086	-92,04534789
22087	-92,04585889
22088	-92,04633108
22089	-92,04670423
22090	-92,04690439
22091	-92,04693546
22092	-92,04678986
22093	-92,04635751
22094	-92,04563338
22095	-92,04474711
22096	-92,0437618
22097	-92,04273795
22098	-92,04168694
22099	-92,04054138
22100	-92,03928378
22101	-92,03794532
22102	-92,03654733
22103	-92,0351136
22104	-92,03370956
22105	-92,03244707
22106	-92,03138887
22107	-92,03052277
22108	-92,02994181
22109	-92,02974556
22110	-92,02984406
22111	-92,0301664
22112	-92,03061779
22113	-92,03111992
22114	-92,03172051
22115	-92,03251927
