1ptspool-77um-stp2l8-25deg-250rpm24/11/202208:29:18	
Time (seconds)	Raw Heat Rate (uJ / s)
8651	-91,88160836
8652	-91,88315094
8653	-91,88466618
8654	-91,886191
8655	-91,88775809
8656	-91,8893713
8657	-91,8909797
8658	-91,89256022
8659	-91,89408494
8660	-91,89556091
8661	-91,89705961
8662	-91,89865715
8663	-91,90028885
8664	-91,90188094
8665	-91,90336334
8666	-91,90472212
8667	-91,90604931
8668	-91,90748157
8669	-91,90907637
8670	-91,91071789
8671	-91,91228681
8672	-91,91376046
8673	-91,91515364
8674	-91,91652212
8675	-91,91797166
8676	-91,91944587
8677	-91,92084351
8678	-91,92211921
8679	-91,92324192
8680	-91,92422148
8681	-91,92506937
8682	-91,9257915
8683	-91,92635328
8684	-91,92664025
8685	-91,92674015
8686	-91,92674302
8687	-91,92661583
8688	-91,92631495
8689	-91,92577974
8690	-91,92496942
8691	-91,92390346
8692	-91,92265029
8693	-91,9212511
8694	-91,91963894
8695	-91,91784612
8696	-91,91595446
8697	-91,91397419
8698	-91,9119401
8699	-91,90991797
8700	-91,90787902
8701	-91,90582977
8702	-91,90386802
8703	-91,90204139
8704	-91,90036006
8705	-91,89885446
8706	-91,89755601
8707	-91,89647348
8708	-91,89561143
8709	-91,89501575
8710	-91,89462925
8711	-91,89434793
8712	-91,89416943
8713	-91,89405679
8714	-91,89397441
8715	-91,89395237
8716	-91,89404216
8717	-91,89422768
8718	-91,8945013
8719	-91,89490886
8720	-91,89535538
8721	-91,89577206
8722	-91,89616714
8723	-91,89661749
8724	-91,89715161
8725	-91,89776467
8726	-91,89847771
8727	-91,89928218
8728	-91,90014274
8729	-91,90107567
8730	-91,90203324
8731	-91,90286464
8732	-91,9035331
8733	-91,90409615
8734	-91,90456477
8735	-91,90493667
8736	-91,90518457
8737	-91,90526846
8738	-91,90510546
8739	-91,9048004
8740	-91,90450809
8741	-91,90426849
8742	-91,90406172
8743	-91,90391325
8744	-91,90375751
8745	-91,90355709
8746	-91,90337341
8747	-91,90318672
8748	-91,90291123
8749	-91,90251252
8750	-91,90204743
8751	-91,90159997
8752	-91,90118103
8753	-91,90087925
8754	-91,90072209
8755	-91,90062477
8756	-91,90051402
8757	-91,90038106
8758	-91,90017141
8759	-91,89987719
8760	-91,89956463
8761	-91,89926708
8762	-91,89897008
8763	-91,89874021
8764	-91,8986341
8765	-91,89867793
8766	-91,89886017
8767	-91,89916053
8768	-91,89946252
8769	-91,89959267
8770	-91,8995496
8771	-91,89937472
8772	-91,89903321
8773	-91,8984998
8774	-91,89784315
8775	-91,89704968
8776	-91,89603811
8777	-91,89486001
8778	-91,89352396
8779	-91,89200822
8780	-91,89033841
8781	-91,88855238
8782	-91,88668596
8783	-91,88478813
8784	-91,88294761
8785	-91,88112954
8786	-91,87925088
8787	-91,87729506
8788	-91,87530245
8789	-91,8732193
8790	-91,87107732
8791	-91,86901328
8792	-91,8670663
8793	-91,86520653
8794	-91,86341
8795	-91,86164868
8796	-91,85988785
8797	-91,8581415
8798	-91,8564507
8799	-91,85478565
8800	-91,85317109
8801	-91,8516611
8802	-91,8502993
8803	-91,84911236
8804	-91,84818069
8805	-91,84753074
8806	-91,84704422
8807	-91,84660694
8808	-91,8462547
8809	-91,84608472
8810	-91,84610694
8811	-91,84632173
8812	-91,84669039
8813	-91,84708714
8814	-91,84743269
8815	-91,84775612
8816	-91,84810694
8817	-91,84850202
8818	-91,8489589
8819	-91,84942232
8820	-91,84984943
8821	-91,85027923
8822	-91,85072267
8823	-91,85106096
8824	-91,8512173
8825	-91,85127846
8826	-91,85131116
8827	-91,85137301
8828	-91,85154493
8829	-91,85191743
8830	-91,85241495
8831	-91,85298808
8832	-91,85362745
8833	-91,85428308
8834	-91,85499446
8835	-91,85583002
8836	-91,85677714
8837	-91,85783234
8838	-91,85903339
8839	-91,86038868
8840	-91,86180143
8841	-91,86322258
8842	-91,86465284
8843	-91,86608392
8844	-91,86744446
8845	-91,86872946
8846	-91,86993792
8847	-91,87103378
8848	-91,87203047
8849	-91,87296228
8850	-91,87379117
8851	-91,87450581
8852	-91,87515325
8853	-91,87582622
8854	-91,87649588
8855	-91,87713249
8856	-91,87767191
8857	-91,87802767
8858	-91,8782033
8859	-91,87827441
8860	-91,87836674
8861	-91,87853537
8862	-91,87880606
8863	-91,87923891
8864	-91,87985605
8865	-91,88069234
8866	-91,88179078
8867	-91,88305816
8868	-91,88433934
8869	-91,8855846
8870	-91,88673737
8871	-91,88781558
8872	-91,88890594
8873	-91,89005362
8874	-91,89124582
8875	-91,89235133
8876	-91,89334077
8877	-91,89426259
8878	-91,89507839
8879	-91,89576446
8880	-91,89628576
8881	-91,89664811
8882	-91,896962
8883	-91,8973497
8884	-91,89782154
8885	-91,89841143
8886	-91,89915565
8887	-91,90004488
8888	-91,90099182
8889	-91,90198811
8890	-91,90310152
8891	-91,90434106
8892	-91,90565833
8893	-91,90699524
8894	-91,90829555
8895	-91,90951814
8896	-91,91054958
8897	-91,91127335
8898	-91,91163661
8899	-91,91166044
8900	-91,91140533
8901	-91,91095303
8902	-91,91030538
8903	-91,90953126
8904	-91,90862742
8905	-91,90748723
8906	-91,90602709
8907	-91,90431308
8908	-91,90241114
8909	-91,90031599
8910	-91,89806075
8911	-91,89578599
8912	-91,89358634
8913	-91,89150375
8914	-91,88959475
8915	-91,88787433
8916	-91,88630706
8917	-91,88487214
8918	-91,88355814
8919	-91,88238855
8920	-91,88150292
8921	-91,88100696
8922	-91,88088846
8923	-91,88112833
8924	-91,88171507
8925	-91,88261884
8926	-91,88376551
8927	-91,88513912
8928	-91,8867679
8929	-91,88857219
8930	-91,89042984
8931	-91,89229714
8932	-91,89418591
8933	-91,89608635
8934	-91,89802209
8935	-91,89994162
8936	-91,90170123
8937	-91,90316098
8938	-91,90432749
8939	-91,90523493
8940	-91,90586152
8941	-91,9062061
8942	-91,90630345
8943	-91,90615662
8944	-91,90582742
8945	-91,90544091
8946	-91,90499864
8947	-91,90445624
8948	-91,90380156
8949	-91,90299521
8950	-91,90204944
8951	-91,90107427
8952	-91,90020723
8953	-91,89942778
8954	-91,8987225
8955	-91,89809173
8956	-91,89746872
8957	-91,89678719
8958	-91,89600773
8959	-91,89512736
8960	-91,89406234
8961	-91,8927943
8962	-91,89137966
8963	-91,88985098
8964	-91,88828689
8965	-91,88672715
8966	-91,88509055
8967	-91,88325815
8968	-91,88125814
8969	-91,87917262
8970	-91,87704864
8971	-91,87498309
8972	-91,87302921
8973	-91,87113191
8974	-91,86922192
8975	-91,86736715
8976	-91,86558742
8977	-91,86377595
8978	-91,86187463
8979	-91,85984572
8980	-91,85767418
8981	-91,85544144
8982	-91,85330534
8983	-91,85137945
8984	-91,84954999
8985	-91,84776488
8986	-91,84598167
8987	-91,84414286
8988	-91,84227334
8989	-91,84044073
8990	-91,83859411
8991	-91,8367126
8992	-91,83480067
8993	-91,83294703
8994	-91,83120463
8995	-91,82954388
8996	-91,82795594
8997	-91,8263537
8998	-91,82459184
8999	-91,82273301
9000	-91,82089694
9001	-91,81910595
9002	-91,81739395
9003	-91,81581984
9004	-91,81437889
9005	-91,81307817
9006	-91,8118954
9007	-91,81086715
9008	-91,80993565
9009	-91,80901384
9010	-91,80771685
9011	-91,80430303
9012	-91,79438496
9013	-91,77178834
9014	-91,72883333
9015	-91,64923147
9016	-91,51744324
9017	-91,32538633
9018	-91,05688352
9019	-90,70788353
9020	-90,28781384
9021	-89,79662163
9022	-89,24375516
9023	-88,64421731
9024	-88,00313709
9025	-87,32934746
9026	-86,6340261
9027	-85,92661337
9028	-85,21631304
9029	-84,51491559
9030	-83,84312196
9031	-83,2195245
9032	-82,65515266
9033	-82,16937787
9034	-81,76894336
9035	-81,44692459
9036	-81,20672774
9037	-81,04125334
9038	-80,93617928
9039	-80,88783966
9040	-80,8889432
9041	-80,93283401
9042	-81,0153824
9043	-81,13242255
9044	-81,28031522
9045	-81,4569307
9046	-81,65951513
9047	-81,88326053
9048	-82,12495052
9049	-82,38377697
9050	-82,65707535
9051	-82,93932793
9052	-83,22792082
9053	-83,52372212
9054	-83,82480324
9055	-84,12765912
9056	-84,43065735
9057	-84,73223245
9058	-85,03132469
9059	-85,32690388
9060	-85,61754304
9061	-85,90235652
9062	-86,18118872
9063	-86,45344095
9064	-86,71789452
9065	-86,97402014
9066	-87,22206654
9067	-87,46275411
9068	-87,69397182
9069	-87,91472804
9070	-88,12788077
9071	-88,33178088
9072	-88,52566625
9073	-88,71195976
9074	-88,89064145
9075	-89,05955444
9076	-89,21942547
9077	-89,37182621
9078	-89,51639125
9079	-89,65257442
9080	-89,78069391
9081	-89,90191349
9082	-90,01594246
9083	-90,12302395
9084	-90,2239672
9085	-90,3183965
9086	-90,40650966
9087	-90,48909472
9088	-90,5659896
9089	-90,63751206
9090	-90,70440486
9091	-90,7665523
9092	-90,82424931
9093	-90,87812319
9094	-90,92790811
9095	-90,9740906
9096	-91,01738483
9097	-91,05737874
9098	-91,09432949
9099	-91,1289678
9100	-91,161061
9101	-91,19063279
9102	-91,21817985
9103	-91,24367501
9104	-91,26723928
9105	-91,28914115
9106	-91,30930403
9107	-91,32786784
9108	-91,34510396
9109	-91,36112234
9110	-91,37588046
9111	-91,38941633
9112	-91,40198671
9113	-91,41377004
9114	-91,42472051
9115	-91,43492695
9116	-91,44465956
9117	-91,4540236
9118	-91,46295108
9119	-91,47154605
9120	-91,47994921
9121	-91,48809586
9122	-91,49597169
9123	-91,50369476
9124	-91,51128914
9125	-91,51862343
9126	-91,52575983
9127	-91,53270875
9128	-91,53931324
9129	-91,54560464
9130	-91,55162368
9131	-91,55733511
9132	-91,56276133
9133	-91,56799158
9134	-91,57300769
9135	-91,57778944
9136	-91,58246845
9137	-91,58711421
9138	-91,5916324
9139	-91,59596656
9140	-91,60015321
9141	-91,60413908
9142	-91,60796947
9143	-91,6117542
9144	-91,6154181
9145	-91,61895628
9146	-91,62242578
9147	-91,62580167
9148	-91,62901102
9149	-91,63211824
9150	-91,6353129
9151	-91,6385566
9152	-91,64175533
9153	-91,64488476
9154	-91,64789798
9155	-91,65076431
9156	-91,65347547
9157	-91,65602669
9158	-91,65842676
9159	-91,66080515
9160	-91,66321004
9161	-91,66559021
9162	-91,66792017
9163	-91,67015931
9164	-91,67224354
9165	-91,67403168
9166	-91,67553421
9167	-91,6768173
9168	-91,67793009
9169	-91,67898328
9170	-91,68012046
9171	-91,68144734
9172	-91,68293385
9173	-91,68451863
9174	-91,68608866
9175	-91,68756854
9176	-91,68893788
9177	-91,69026767
9178	-91,69165502
9179	-91,69308084
9180	-91,69450382
9181	-91,69592409
9182	-91,69732767
9183	-91,69878278
9184	-91,70033966
9185	-91,70196643
9186	-91,70355333
9187	-91,7050187
9188	-91,70635935
9189	-91,70760288
9190	-91,70874106
9191	-91,70987324
9192	-91,71101032
9193	-91,71211839
9194	-91,71328873
9195	-91,71459407
9196	-91,71598983
9197	-91,71737126
9198	-91,71860236
9199	-91,71964038
9200	-91,72049777
9201	-91,72125368
9202	-91,72203049
9203	-91,72288406
9204	-91,72388268
9205	-91,72506831
9206	-91,72637126
9207	-91,72768735
9208	-91,72897925
9209	-91,73021969
9210	-91,73143044
9211	-91,73270319
9212	-91,73417824
9213	-91,73591831
9214	-91,73787563
9215	-91,73997894
9216	-91,74215338
9217	-91,74446234
9218	-91,74698652
9219	-91,7495976
9220	-91,7521798
9221	-91,75470046
9222	-91,75724797
9223	-91,75985601
9224	-91,76252252
9225	-91,76528957
9226	-91,76813157
9227	-91,77091838
9228	-91,77358797
9229	-91,77613054
9230	-91,7785766
9231	-91,78097059
9232	-91,78322277
9233	-91,78521402
9234	-91,787005
9235	-91,78869369
9236	-91,79034961
9237	-91,79189063
9238	-91,79329988
9239	-91,79459781
9240	-91,79570922
9241	-91,79661059
9242	-91,79739626
9243	-91,79808692
9244	-91,79865513
9245	-91,79909069
9246	-91,79946493
9247	-91,79981899
9248	-91,80016449
9249	-91,80050448
9250	-91,8007899
9251	-91,80093631
9252	-91,80097526
9253	-91,80101365
9254	-91,80102328
9255	-91,8009808
9256	-91,80088555
9257	-91,8007508
9258	-91,80060486
9259	-91,80051171
9260	-91,80048431
9261	-91,80037226
9262	-91,80008836
9263	-91,7996335
9264	-91,79901147
9265	-91,7982939
9266	-91,79759205
9267	-91,79691219
9268	-91,79613691
9269	-91,79533866
9270	-91,7946459
9271	-91,79407222
9272	-91,79366447
9273	-91,79341394
9274	-91,79323357
9275	-91,79301103
9276	-91,7927565
9277	-91,79254331
9278	-91,79234367
9279	-91,7921385
9280	-91,79193749
9281	-91,7917129
9282	-91,79151536
9283	-91,79143039
9284	-91,79145743
9285	-91,791521
9286	-91,79158909
9287	-91,79159825
9288	-91,79151822
9289	-91,79142581
9290	-91,79144569
9291	-91,79162972
9292	-91,79191241
9293	-91,79229732
9294	-91,79283976
9295	-91,7935113
9296	-91,79425587
9297	-91,79505921
9298	-91,79585273
9299	-91,79651541
9300	-91,79703155
9301	-91,79742727
9302	-91,79767184
9303	-91,79783453
9304	-91,79794237
9305	-91,79795273
9306	-91,79787524
9307	-91,79777103
9308	-91,79761089
9309	-91,797296
9310	-91,79688282
9311	-91,79646146
9312	-91,79597895
9313	-91,79544463
9314	-91,79495993
9315	-91,79457196
9316	-91,79433896
9317	-91,79436027
9318	-91,79467148
9319	-91,79517156
9320	-91,79577574
9321	-91,79646404
9322	-91,79720481
9323	-91,79803722
9324	-91,79905606
9325	-91,8002308
9326	-91,80148749
9327	-91,80288834
9328	-91,80444988
9329	-91,80606467
9330	-91,80767581
9331	-91,80924276
9332	-91,81067973
9333	-91,81189361
9334	-91,81297397
9335	-91,81401901
9336	-91,815067
9337	-91,81613659
9338	-91,81719535
9339	-91,81811334
9340	-91,81881345
9341	-91,81939939
9342	-91,81990497
9343	-91,82024213
9344	-91,82043455
9345	-91,82050076
9346	-91,82041585
9347	-91,82022765
9348	-91,82005673
9349	-91,81989919
9350	-91,8196775
9351	-91,81934709
9352	-91,8189096
9353	-91,81832731
9354	-91,81760128
9355	-91,81678512
9356	-91,81578556
9357	-91,81457856
9358	-91,81327892
9359	-91,81186312
9360	-91,81028378
9361	-91,80859684
9362	-91,8068169
9363	-91,80489225
9364	-91,80286736
9365	-91,80086578
9366	-91,79887864
9367	-91,79684926
9368	-91,79482322
9369	-91,79285257
9370	-91,79089462
9371	-91,78899361
9372	-91,78709334
9373	-91,78515381
9374	-91,78326059
9375	-91,78146068
9376	-91,77968395
9377	-91,77787558
9378	-91,77606021
9379	-91,77428878
9380	-91,77253723
9381	-91,77085862
9382	-91,76931922
9383	-91,76793377
9384	-91,76665169
9385	-91,7654806
9386	-91,76444811
9387	-91,76358954
9388	-91,76292967
9389	-91,76246894
9390	-91,76214152
9391	-91,76193667
9392	-91,76185193
9393	-91,76184326
9394	-91,76182768
9395	-91,76179025
9396	-91,76175198
9397	-91,76171695
9398	-91,76170218
9399	-91,76175104
9400	-91,76190042
9401	-91,76208699
9402	-91,7622467
9403	-91,76232151
9404	-91,76224946
9405	-91,76208291
9406	-91,76184675
9407	-91,76152827
9408	-91,76113602
9409	-91,76068109
9410	-91,76019851
9411	-91,75966678
9412	-91,75901231
9413	-91,75815903
9414	-91,75712537
9415	-91,75594705
9416	-91,75470875
9417	-91,75342154
9418	-91,75206701
9419	-91,75063453
9420	-91,74912577
9421	-91,74762124
9422	-91,74624136
9423	-91,74507489
9424	-91,74414679
9425	-91,74339655
9426	-91,74280428
9427	-91,7424355
9428	-91,74228137
9429	-91,74225936
9430	-91,74229586
9431	-91,74234948
9432	-91,74247533
9433	-91,74275756
9434	-91,74326548
9435	-91,74403775
9436	-91,74504746
9437	-91,74621233
9438	-91,74740833
9439	-91,74847778
9440	-91,74940484
9441	-91,75022422
9442	-91,7509267
9443	-91,75161727
9444	-91,75241869
9445	-91,75337188
9446	-91,75443251
9447	-91,75560623
9448	-91,75688367
9449	-91,7581676
9450	-91,75940809
9451	-91,76058327
9452	-91,76162826
9453	-91,76255565
9454	-91,76348097
9455	-91,76439242
9456	-91,76524698
9457	-91,76606784
9458	-91,76680577
9459	-91,76738172
9460	-91,76782313
9461	-91,76819478
9462	-91,76851252
9463	-91,76879732
9464	-91,76916571
9465	-91,76966406
9466	-91,77027584
9467	-91,77112285
9468	-91,77223877
9469	-91,77355257
9470	-91,77512555
9471	-91,77699094
9472	-91,779063
9473	-91,78135625
9474	-91,78388417
9475	-91,78656902
9476	-91,78933062
9477	-91,79205999
9478	-91,79467468
9479	-91,79709258
9480	-91,79931204
9481	-91,80140521
9482	-91,80336605
9483	-91,80521274
9484	-91,80704222
9485	-91,80884719
9486	-91,81049103
9487	-91,8119509
9488	-91,81319826
9489	-91,81422968
9490	-91,81497044
9491	-91,81537787
9492	-91,81551736
9493	-91,81545056
9494	-91,81523562
9495	-91,81490233
9496	-91,81441036
9497	-91,81368239
9498	-91,81268628
9499	-91,8113202
9500	-91,80949918
9501	-91,80732381
9502	-91,80484128
9503	-91,80207695
9504	-91,79909214
9505	-91,79602163
9506	-91,79292861
9507	-91,78982828
9508	-91,78672863
9509	-91,78357815
9510	-91,78027539
9511	-91,77679733
9512	-91,773222
9513	-91,76960863
9514	-91,76601856
9515	-91,76252962
9516	-91,75917317
9517	-91,75594744
9518	-91,75286989
9519	-91,74998152
9520	-91,74727548
9521	-91,7447669
9522	-91,74243886
9523	-91,74019858
9524	-91,73798505
9525	-91,73584479
9526	-91,73383988
9527	-91,73195147
9528	-91,73021966
9529	-91,72875035
9530	-91,72755267
9531	-91,72654535
9532	-91,72573875
9533	-91,72514391
9534	-91,72468185
9535	-91,7243179
9536	-91,72410265
9537	-91,7240599
9538	-91,72425067
9539	-91,72479098
9540	-91,72566755
9541	-91,72680961
9542	-91,72819798
9543	-91,72975681
9544	-91,73134553
9545	-91,73287884
9546	-91,73440065
9547	-91,73586563
9548	-91,73722831
9549	-91,73854477
9550	-91,7398643
9551	-91,74111414
9552	-91,7423423
9553	-91,74365936
9554	-91,74504993
9555	-91,74649655
9556	-91,74794953
9557	-91,74932466
9558	-91,7505579
9559	-91,75169935
9560	-91,75283993
9561	-91,75394399
9562	-91,75504094
9563	-91,75616218
9564	-91,75727292
9565	-91,75834984
9566	-91,75936769
9567	-91,76025999
9568	-91,76092989
9569	-91,76133962
9570	-91,7615258
9571	-91,76156881
9572	-91,76151221
9573	-91,76139367
9574	-91,76122249
9575	-91,76099621
9576	-91,76077111
9577	-91,76059007
9578	-91,76045094
9579	-91,76038347
9580	-91,76040747
9581	-91,76057184
9582	-91,76084475
9583	-91,7611965
9584	-91,76165302
9585	-91,76220768
9586	-91,76289635
9587	-91,76377075
9588	-91,76478227
9589	-91,76581129
9590	-91,7668119
9591	-91,76777065
9592	-91,7686337
9593	-91,76942041
9594	-91,77017377
9595	-91,77093083
9596	-91,7716863
9597	-91,77250579
9598	-91,77343928
9599	-91,7744411
9600	-91,77552648
9601	-91,77662709
9602	-91,7776365
9603	-91,77851528
9604	-91,77933558
9605	-91,78011233
9606	-91,78081451
9607	-91,78150445
9608	-91,78217851
9609	-91,78273407
9610	-91,78266722
9611	-91,78015222
9612	-91,77191392
9613	-91,75139427
9614	-91,70823141
9615	-91,63006085
9616	-91,50161697
9617	-91,30219297
9618	-91,02088047
9619	-90,66013053
9620	-90,21228879
9621	-89,68296999
9622	-89,08776074
9623	-88,43048731
9624	-87,72181341
9625	-86,9757997
9626	-86,19881861
9627	-85,40121521
9628	-84,59751371
9629	-83,80153698
9630	-83,03025611
9631	-82,30378576
9632	-81,64635743
9633	-81,07254428
9634	-80,58343881
9635	-80,18922598
9636	-79,88803553
9637	-79,66684353
9638	-79,52265517
